"PropertyID","AskingRate","QuarterOff","BldgClass","ST","Quarters","ListAge","Floor","AvgSqft","Latitude","Longitude","LeaseTermTypeID","LeaseTermLow","LeaseTermHigh","SubmarketName","SpaceForLeaseID"
41711,19,"2005Q3","2_ClassB","2_Between",13,20,1,10400,42.3033189,-71.3545812,NA,NA,NA,"Framingham/Natick",324719
214262,18,"2005Q3","2_ClassB","2_Between",4,22,2,11405,42.3323115,-71.5870298,1,3,5,"The Boroughs",820579
214317,18,"2005Q3","2_ClassB","1_Net",0,23,2,1582,42.486524,-71.209126,1,5,5,"Burlington/Woburn",1229081
214398,14.5,"2005Q3","3_ClassC","2_Between",1,27,2,1533,42.2824824,-71.3929653,1,1,10,"Framingham/Natick",1119505
214633,16.5,"2005Q3","2_ClassB","2_Between",4,20,1,1610,42.2989466,-71.3601593,NA,NA,NA,"Framingham/Natick",782371
214633,16.5,"2005Q3","2_ClassB","2_Between",2,21,2,4350,42.2989466,-71.3601593,5,NA,NA,"Framingham/Natick",923758
214663,22,"2005Q3","1_ClassA","2_Between",1,19,1,3552,42.485462,-71.210722,1,3,3,"Burlington/Woburn",1136526
214789,18,"2005Q3","1_ClassA","2_Between",2,19,2,2200,42.337084,-71.594968,NA,NA,NA,"The Boroughs",901868
214789,18,"2005Q3","1_ClassA","2_Between",0,19,2,2129,42.337084,-71.594968,5,NA,NA,"The Boroughs",1254537
214839,22,"2005Q3","1_ClassA","3_FullService",3,13,1,6404,42.485367,-71.212264,1,5,5,"Burlington/Woburn",854177
214969,20,"2005Q3","2_ClassB","2_Between",2,20,5,586,42.365552,-71.104467,5,NA,NA,"Mid-Cambridge/Harvard Sq",873495
215025,13,"2005Q3","2_ClassB","1_Net",7,4,1,13765.5,42.2953892,-71.3876627,1,3,5,"Framingham/Natick",650624
215140,18,"2005Q3","2_ClassB","2_Between",15,20,4,1758,42.339836,-71.578316,1,3,5,"The Boroughs",220789
215145,25,"2005Q3","1_ClassA","3_FullService",13,16,2,14843,42.488294,-71.198859,5,NA,NA,"Burlington/Woburn",301238
215145,25,"2005Q3","1_ClassA","3_FullService",3,18,4,5268,42.488294,-71.198859,1,5,5,"Burlington/Woburn",825103
215145,25,"2005Q3","1_ClassA","3_FullService",3,18,1,10941,42.488294,-71.198859,1,5,5,"Burlington/Woburn",859107
215145,25,"2005Q3","1_ClassA","3_FullService",11,16,3,2361,42.488294,-71.198859,1,5,5,"Burlington/Woburn",428636
215157,19,"2005Q3","1_ClassA","2_Between",3,20,2,1943,42.2997063,-71.3514045,1,5,5,"Framingham/Natick",835217
215157,19,"2005Q3","1_ClassA","2_Between",3,20,2,4132,42.2997063,-71.3514045,1,5,5,"Framingham/Natick",835214
215157,19,"2005Q3","1_ClassA","2_Between",8,19,2,2800,42.2997063,-71.3514045,1,5,5,"Framingham/Natick",591445
215388,19,"2005Q3","1_ClassA","2_Between",2,24,2,1275,42.3120835,-71.389445,5,NA,NA,"Framingham/Natick",1118230
215415,15,"2005Q3","2_ClassB","2_Between",3,23,1,9390,42.340409,-71.578397,1,5,5,"The Boroughs",844170
215722,21,"2005Q3","1_ClassA","2_Between",6,3,1,6102,42.332507,-71.5726432,NA,NA,NA,"The Boroughs",670868
216469,17.5,"2005Q3","2_ClassB","2_Between",2,19,1,2324,42.2990164,-71.4490953,NA,NA,NA,"Framingham/Natick",923768
216925,18.75,"2005Q3","2_ClassB","3_FullService",3,44,2,2840,42.3754054,-71.1095426,NA,NA,NA,"Mid-Cambridge/Harvard Sq",853837
216932,35,"2005Q3","1_ClassA","1_Net",5,22,1,2006,42.368837,-71.110909,5,NA,NA,"Mid-Cambridge/Harvard Sq",745767
216932,35,"2005Q3","1_ClassA","1_Net",5,22,1,3959,42.368837,-71.110909,NA,NA,NA,"Mid-Cambridge/Harvard Sq",745768
216968,25,"2005Q3","2_ClassB","2_Between",3,34,1,1700,42.373831,-71.123623,5,NA,NA,"Mid-Cambridge/Harvard Sq",867889
217106,29,"2005Q3","2_ClassB","2_Between",15,66,2,3340,42.3727045,-71.1197184,1,3,5,"Mid-Cambridge/Harvard Sq",200020
217275,20.5,"2005Q3","3_ClassC","1_Net",1,34,1,1107,42.3010394,-71.4340415,5,NA,NA,"Framingham/Natick",1123706
217275,21,"2005Q3","3_ClassC","3_FullService",1,34,3,491,42.3010394,-71.4340415,5,NA,NA,"Framingham/Natick",1148914
217316,16.97,"2005Q3","3_ClassC","2_Between",6,15,4,1768,42.2800886,-71.416522,NA,NA,NA,"Framingham/Natick",706575
217795,17,"2005Q3","2_ClassB","2_Between",1,17,1,2642,42.2820885,-71.3813139,5,NA,NA,"Framingham/Natick",1115096
796202,45,"2005Q3","2_ClassB","3_FullService",6,4,2,5162,42.3726582,-71.1210455,5,NA,NA,"Mid-Cambridge/Harvard Sq",690333
9229,11,"2005Q4","2_ClassB","2_Between",3,5,1,1140,42.3501449,-71.5273464,5,NA,NA,"The Boroughs",907518
49192,10,"2005Q4","2_ClassB","2_Between",2,33,2,606,42.311626,-71.386612,5,NA,NA,"Framingham/Natick",1081817
49192,10,"2005Q4","2_ClassB","2_Between",2,33,2,910,42.311626,-71.386612,5,NA,NA,"Framingham/Natick",1081816
214248,19.5,"2005Q4","2_ClassB","2_Between",2,20,3,850,42.308483,-71.3812279,5,NA,NA,"Framingham/Natick",1146236
214248,19.5,"2005Q4","2_ClassB","2_Between",0,20,4,2600,42.308483,-71.3812279,1,3,5,"Framingham/Natick",1262331
214387,27.5,"2005Q4","1_ClassA","2_Between",1,4,2,5136,42.3691231,-71.1098285,5,NA,NA,"Mid-Cambridge/Harvard Sq",1209932
214488,19,"2005Q4","2_ClassB","2_Between",7,18,2,11000,42.3337716,-71.5929621,NA,NA,NA,"The Boroughs",663186
214663,22,"2005Q4","1_ClassA","3_FullService",5,18,4,7502,42.485462,-71.210722,1,5,5,"Burlington/Woburn",784838
214663,22,"2005Q4","1_ClassA","2_Between",1,19,2,6262,42.485462,-71.210722,1,5,5,"Burlington/Woburn",1219604
214693,22,"2005Q4","1_ClassA","2_Between",7,6,2,12730,42.493707,-71.189662,5,NA,NA,"Burlington/Woburn",663762
214703,20,"2005Q4","2_ClassB","3_FullService",14,24,1,5231,42.484798,-71.207991,1,3,5,"Burlington/Woburn",329002
214961,22,"2005Q4","1_ClassA","2_Between",2,15,1,1495,42.482358,-71.207581,1,3,3,"Burlington/Woburn",1075968
214961,22,"2005Q4","1_ClassA","2_Between",0,15,3,2516,42.482358,-71.207581,1,5,5,"Burlington/Woburn",1316277
215082,26,"2005Q4","1_ClassA","3_FullService",3,16,2,6070,42.361403,-71.100776,1,3,5,"Mid-Cambridge/Harvard Sq",873911
215140,18,"2005Q4","2_ClassB","2_Between",2,24,2,2140,42.339836,-71.578316,1,3,5,"The Boroughs",1145376
215145,25,"2005Q4","1_ClassA","2_Between",0,19,5,2500,42.488294,-71.198859,1,3,3,"Burlington/Woburn",1288909
215157,19,"2005Q4","1_ClassA","2_Between",14,18,2,9591,42.2997063,-71.3514045,1,5,5,"Framingham/Natick",313969
215231,15.95,"2005Q4","2_ClassB","1_Net",8,18,1,1896,42.4922804,-71.1942654,5,NA,NA,"Burlington/Woburn",653159
215231,15.95,"2005Q4","2_ClassB","1_Net",4,19,1,2601,42.4922804,-71.1942654,5,NA,NA,"Burlington/Woburn",869681
215244,22,"2005Q4","1_ClassA","3_FullService",1,7,7,3918,42.481242,-71.20843,1,3,3,"Burlington/Woburn",1254456
215244,24,"2005Q4","1_ClassA","2_Between",2,7,3,2129,42.481242,-71.20843,1,3,3,"Burlington/Woburn",1136453
215244,24,"2005Q4","1_ClassA","2_Between",2,7,3,795,42.481242,-71.20843,1,3,3,"Burlington/Woburn",1136460
215244,24,"2005Q4","1_ClassA","2_Between",2,7,3,924,42.481242,-71.20843,1,3,3,"Burlington/Woburn",1136474
215244,24,"2005Q4","1_ClassA","2_Between",2,7,3,1521,42.481242,-71.20843,1,3,3,"Burlington/Woburn",1136480
215259,9,"2005Q4","2_ClassB","1_Net",11,22,2,2605,42.482556,-71.192855,5,NA,NA,"Burlington/Woburn",485062
215328,15.95,"2005Q4","2_ClassB","1_Net",10,23,2,4000,42.486833,-71.206377,5,NA,NA,"Burlington/Woburn",522098
215380,22,"2005Q4","2_ClassB","2_Between",3,3,2,5400,42.366026,-71.104002,1,2,5,"Mid-Cambridge/Harvard Sq",873693
215380,22,"2005Q4","2_ClassB","2_Between",3,3,12,1825,42.366026,-71.104002,1,2,5,"Mid-Cambridge/Harvard Sq",873695
215380,22,"2005Q4","2_ClassB","2_Between",3,3,8,885,42.366026,-71.104002,1,2,5,"Mid-Cambridge/Harvard Sq",873694
215380,22,"2005Q4","2_ClassB","2_Between",7,2,2,2467,42.366026,-71.104002,1,2,5,"Mid-Cambridge/Harvard Sq",674474
215388,19,"2005Q4","1_ClassA","2_Between",3,24,2,930,42.3120835,-71.389445,5,NA,NA,"Framingham/Natick",914491
215388,19,"2005Q4","1_ClassA","2_Between",3,24,4,4120,42.3120835,-71.389445,5,NA,NA,"Framingham/Natick",914504
215415,16,"2005Q4","2_ClassB","2_Between",4,23,1,1450,42.340409,-71.578397,1,5,5,"The Boroughs",844168
215427,17,"2005Q4","2_ClassB","2_Between",4,21,2,15856.5,42.3335702,-71.5888458,1,3,5,"The Boroughs",1314421
215427,17,"2005Q4","2_ClassB","2_Between",4,21,1,12671,42.3335702,-71.5888458,1,3,5,"The Boroughs",856239
215427,17,"2005Q4","2_ClassB","2_Between",4,21,2,13150,42.3335702,-71.5888458,1,3,5,"The Boroughs",856244
215593,19,"2005Q4","2_ClassB","2_Between",2,19,2,689,42.2827126,-71.3841406,1,2,5,"Framingham/Natick",1090282
215593,18,"2005Q4","2_ClassB","2_Between",7,18,2,1416,42.2827126,-71.3841406,1,2,5,"Framingham/Natick",666755
215593,18,"2005Q4","2_ClassB","2_Between",1,19,3,2576,42.2827126,-71.3841406,1,2,5,"Framingham/Natick",1184094
215672,18.5,"2005Q4","2_ClassB","3_FullService",3,35,2,1550,42.309574,-71.383718,5,NA,NA,"Framingham/Natick",877358
215723,15.5,"2005Q4","2_ClassB","3_FullService",13,29,5,2000,42.4617598,-71.1666811,1,3,5,"Burlington/Woburn",356608
217039,22,"2005Q4","2_ClassB","1_Net",1,19,3,5500,42.3586248,-71.1005611,5,NA,NA,"Mid-Cambridge/Harvard Sq",1156280
217039,22,"2005Q4","2_ClassB","1_Net",11,17,1,3044,42.3586248,-71.1005611,5,NA,NA,"Mid-Cambridge/Harvard Sq",475349
217039,22,"2005Q4","2_ClassB","1_Net",1,19,2,5500,42.3586248,-71.1005611,5,NA,NA,"Mid-Cambridge/Harvard Sq",1156258
217623,13,"2005Q4","2_ClassB","2_Between",5,17,3,2150,42.340775,-71.580029,1,3,5,"The Boroughs",805109
217784,18.5,"2005Q4","3_ClassC","2_Between",3,19,1,2600,42.2989444,-71.3701648,NA,NA,NA,"Framingham/Natick",907861
218416,12,"2005Q4","3_ClassC","2_Between",2,21,2,1000,42.482209,-71.155573,5,NA,NA,"Burlington/Woburn",1154044
218416,12,"2005Q4","3_ClassC","2_Between",5,20,3,600,42.482209,-71.155573,NA,NA,NA,"Burlington/Woburn",796949
218437,18,"2005Q4","3_ClassC","3_FullService",5,19,2,500,42.496255,-71.124439,5,NA,NA,"Burlington/Woburn",819376
781889,12,"2005Q4","3_ClassC","3_FullService",1,78,1,420,42.287488,-71.423076,5,NA,NA,"Framingham/Natick",1184022
781891,11.66,"2005Q4","3_ClassC","1_Net",5,44,1,961,42.299196,-71.4302156,5,NA,NA,"Framingham/Natick",798181
9176,18,"2006Q1","1_ClassA","2_Between",14,11,3,1608,42.2827688,-71.4053889,1,3,5,"Framingham/Natick",377140
9196,17,"2006Q1","1_ClassA","2_Between",8,20,3,6244,42.3409837,-71.5830821,5,NA,NA,"The Boroughs",1088867
9196,17,"2006Q1","1_ClassA","2_Between",4,21,1,1050,42.3409837,-71.5830821,NA,NA,NA,"The Boroughs",878195
9368,18,"2006Q1","1_ClassA","2_Between",1,4,1,4493,42.320396,-71.585906,1,5,5,"The Boroughs",1298204
49124,8,"2006Q1","3_ClassC","1_Net",0,30,2,3000,42.2850679,-71.3470172,1,3,5,"Framingham/Natick",1436372
49192,13.5,"2006Q1","2_ClassB","2_Between",1,33,1,775,42.311626,-71.386612,5,NA,NA,"Framingham/Natick",1305992
49192,12,"2006Q1","2_ClassB","2_Between",13,30,3,1550,42.311626,-71.386612,5,NA,NA,"Framingham/Natick",438772
52672,15,"2006Q1","2_ClassB","2_Between",6,16,1,1300,42.3735256,-71.0934342,NA,NA,NA,"Mid-Cambridge/Harvard Sq",808215
214248,19.5,"2006Q1","2_ClassB","2_Between",2,20,2,1600,42.308483,-71.3812279,5,NA,NA,"Framingham/Natick",1212390
214248,19.5,"2006Q1","2_ClassB","2_Between",3,20,1,1522,42.308483,-71.3812279,5,NA,NA,"Framingham/Natick",1146235
214317,14.95,"2006Q1","2_ClassB","1_Net",7,22,1,2749,42.486524,-71.209126,5,NA,NA,"Burlington/Woburn",725854
214317,14.95,"2006Q1","2_ClassB","1_Net",1,23,1,1400,42.486524,-71.209126,5,NA,NA,"Burlington/Woburn",1354599
214317,14.95,"2006Q1","2_ClassB","1_Net",5,22,1,2557,42.486524,-71.209126,5,NA,NA,"Burlington/Woburn",869677
214663,22,"2006Q1","1_ClassA","2_Between",2,19,2,4244,42.485462,-71.210722,1,3,3,"Burlington/Woburn",1219612
214696,14.95,"2006Q1","2_ClassB","2_Between",3,20,5,2660,42.496134,-71.1258014,1,1,5,"Burlington/Woburn",1152174
214789,18,"2006Q1","1_ClassA","2_Between",8,18,2,5024,42.337084,-71.594968,NA,NA,NA,"The Boroughs",680854
214961,22,"2006Q1","1_ClassA","3_FullService",12,13,2,10013,42.482358,-71.207581,1,3,5,"Burlington/Woburn",489244
214969,22,"2006Q1","2_ClassB","2_Between",0,21,4,900,42.365552,-71.104467,5,NA,NA,"Mid-Cambridge/Harvard Sq",1380846
215129,14.95,"2006Q1","2_ClassB","2_Between",3,21,6,3251,42.495777,-71.127502,1,1,5,"Burlington/Woburn",1151941
215145,25,"2006Q1","1_ClassA","2_Between",1,19,1,2434,42.488294,-71.198859,1,5,5,"Burlington/Woburn",1273747
215145,25,"2006Q1","1_ClassA","2_Between",1,19,1,2085,42.488294,-71.198859,1,5,5,"Burlington/Woburn",1273742
215145,25,"2006Q1","1_ClassA","2_Between",1,19,1,1105,42.488294,-71.198859,1,5,5,"Burlington/Woburn",1273746
215197,17,"2006Q1","2_ClassB","2_Between",4,20,2,910,42.33987,-71.579575,1,3,5,"The Boroughs",913349
215231,15.95,"2006Q1","2_ClassB","1_Net",1,20,2,2030,42.4922804,-71.1942654,5,NA,NA,"Burlington/Woburn",1268675
215244,22,"2006Q1","1_ClassA","3_FullService",7,6,3,805,42.481242,-71.20843,1,3,3,"Burlington/Woburn",732208
215244,22,"2006Q1","1_ClassA","2_Between",1,7,7,3918,42.481242,-71.20843,1,5,5,"Burlington/Woburn",1310430
215328,14.95,"2006Q1","2_ClassB","1_Net",0,26,2,1485,42.486833,-71.206377,5,NA,NA,"Burlington/Woburn",1369385
215328,15.95,"2006Q1","2_ClassB","1_Net",2,25,2,875,42.486833,-71.206377,5,NA,NA,"Burlington/Woburn",1239706
215427,17,"2006Q1","2_ClassB","2_Between",5,21,1,14164.5,42.3335702,-71.5888458,1,3,5,"The Boroughs",1289751
215578,17.95,"2006Q1","1_ClassA","2_Between",3,9,7,5003,42.5064148,-71.1346403,1,1,5,"Burlington/Woburn",1151559
215593,19,"2006Q1","2_ClassB","2_Between",1,19,1,760,42.2827126,-71.3841406,1,2,5,"Framingham/Natick",1312884
215593,19,"2006Q1","2_ClassB","2_Between",0,20,1,385,42.2827126,-71.3841406,1,2,5,"Framingham/Natick",1425223
217050,22,"2006Q1","2_ClassB","2_Between",12,36,5,706,42.3663697,-71.1035834,1,2,5,"Mid-Cambridge/Harvard Sq",479099
217106,23,"2006Q1","2_ClassB","2_Between",4,70,4,1730,42.3727045,-71.1197184,1,3,5,"Mid-Cambridge/Harvard Sq",923549
217623,13,"2006Q1","2_ClassB","2_Between",12,16,4,5207,42.340775,-71.580029,NA,NA,NA,"The Boroughs",480898
219020,20,"2006Q1","2_ClassB","2_Between",6,20,2,2050,42.3725535,-71.1168402,1,3,5,"Mid-Cambridge/Harvard Sq",1278022
351189,16.95,"2006Q1","2_ClassB","2_Between",3,5,1,1230,42.5079549,-71.1504442,1,1,5,"Burlington/Woburn",1151952
608878,13.5,"2006Q1","2_ClassB","2_Between",6,20,2,900,42.3485007,-71.5106153,1,1,5,"The Boroughs",813230
619186,35,"2006Q1","2_ClassB","1_Net",2,30,2,1200,42.3730401,-71.1206193,5,NA,NA,"Mid-Cambridge/Harvard Sq",1221693
619714,20,"2006Q1","2_ClassB","3_FullService",6,3,1,3000,42.465908,-71.178856,1,3,5,"Burlington/Woburn",797216
753783,8,"2006Q1","2_ClassB","2_Between",3,0,1,2055,42.5229443,-71.1469262,1,3,5,"Burlington/Woburn",1337888
41715,21,"2006Q2","2_ClassB","2_Between",0,12,2,1750,42.373517,-71.1214844,5,NA,NA,"Mid-Cambridge/Harvard Sq",1601174
41715,32.5,"2006Q2","2_ClassB","2_Between",1,12,3,2527.5,42.373517,-71.1214844,5,NA,NA,"Mid-Cambridge/Harvard Sq",1442833
49124,15,"2006Q2","3_ClassC","3_FullService",1,30,3,580,42.2850679,-71.3470172,1,3,5,"Framingham/Natick",1436373
214258,9,"2006Q2","2_ClassB","1_Net",7,17,1,13312.5,42.358018,-71.606688,5,NA,NA,"The Boroughs",788193
214317,14.95,"2006Q2","2_ClassB","1_Net",1,24,2,1694,42.486524,-71.209126,5,NA,NA,"Burlington/Woburn",1546826
214326,18.95,"2006Q2","2_ClassB","2_Between",1,23,2,8277,42.5052056,-71.1270618,1,3,5,"Burlington/Woburn",1394006
214334,18.95,"2006Q2","2_ClassB","1_Net",2,25,2,400,42.487135,-71.205622,5,NA,NA,"Burlington/Woburn",1327912
214387,29,"2006Q2","1_ClassA","2_Between",3,4,3,2028,42.3691231,-71.1098285,5,NA,NA,"Mid-Cambridge/Harvard Sq",1209938
214417,16.8,"2006Q2","3_ClassC","3_FullService",2,17,2,500,42.49107,-71.174805,1,3,5,"Burlington/Woburn",1314711
214515,17.5,"2006Q2","2_ClassB","2_Between",6,17,3,1600,42.2982296,-71.4153871,1,3,5,"Framingham/Natick",836513
214553,24.5,"2006Q2","1_ClassA","2_Between",11,16,2,3877.5,42.3040354,-71.4036705,1,3,7,"Framingham/Natick",603131
214553,24.5,"2006Q2","1_ClassA","2_Between",2,18,1,6850,42.3040354,-71.4036705,1,3,7,"Framingham/Natick",1288309
214571,15.95,"2006Q2","2_ClassB","2_Between",4,19,1,524,42.495416,-71.128848,1,2,2,"Burlington/Woburn",1151922
214571,14.95,"2006Q2","2_ClassB","2_Between",4,19,4,1851,42.495416,-71.128848,1,1,5,"Burlington/Woburn",1151935
214678,21,"2006Q2","2_ClassB","3_FullService",1,20,4,2350,42.2997103,-71.4426188,5,NA,NA,"Framingham/Natick",1535499
214681,17,"2006Q2","2_ClassB","2_Between",15,14,1,17482,42.332839,-71.5963624,1,3,5,"The Boroughs",365651
214681,17,"2006Q2","2_ClassB","2_Between",13,15,2,19400,42.332839,-71.5963624,1,3,5,"The Boroughs",481052
214771,20,"2006Q2","2_ClassB","2_Between",6,20,3,1672,42.5015331,-71.1568144,1,3,10,"Burlington/Woburn",848433
214789,18,"2006Q2","1_ClassA","2_Between",9,18,2,2130,42.337084,-71.594968,NA,NA,NA,"The Boroughs",1366549
214969,21,"2006Q2","2_ClassB","2_Between",3,20,7,1725,42.365552,-71.104467,5,NA,NA,"Mid-Cambridge/Harvard Sq",1168814
214980,23.5,"2006Q2","1_ClassA","2_Between",0,20,1,6348,42.2993226,-71.4015674,1,5,5,"Framingham/Natick",1580961
215129,15.95,"2006Q2","2_ClassB","2_Between",4,21,4,4428,42.495777,-71.127502,1,1,5,"Burlington/Woburn",1151939
215129,14.95,"2006Q2","2_ClassB","2_Between",4,21,4,4255,42.495777,-71.127502,1,1,5,"Burlington/Woburn",1151937
215145,27,"2006Q2","1_ClassA","2_Between",3,19,3,2361,42.488294,-71.198859,1,5,5,"Burlington/Woburn",1219570
215145,27,"2006Q2","1_ClassA","2_Between",1,20,6,2615,42.488294,-71.198859,1,5,5,"Burlington/Woburn",1450847
215191,20,"2006Q2","2_ClassB","3_FullService",8,12,1,2091,42.4850997,-71.2087105,1,5,5,"Burlington/Woburn",732193
215197,18,"2006Q2","2_ClassB","2_Between",1,21,3,5353,42.33987,-71.579575,5,NA,NA,"The Boroughs",1385075
215231,15.95,"2006Q2","2_ClassB","1_Net",1,21,2,1986,42.4922804,-71.1942654,5,NA,NA,"Burlington/Woburn",1369355
215270,14.95,"2006Q2","2_ClassB","1_Net",3,25,2,907,42.4873,-71.204997,5,NA,NA,"Burlington/Woburn",1239671
215328,15.95,"2006Q2","2_ClassB","1_Net",2,25,2,1772,42.486833,-71.206377,5,NA,NA,"Burlington/Woburn",1354590
215388,19.5,"2006Q2","1_ClassA","2_Between",3,24,3,2120,42.3120835,-71.389445,1,3,5,"Framingham/Natick",1185359
215415,16,"2006Q2","2_ClassB","2_Between",6,23,1,450,42.340409,-71.578397,1,5,5,"The Boroughs",1341305
215415,18,"2006Q2","2_ClassB","2_Between",5,24,3,7990,42.340409,-71.578397,1,5,5,"The Boroughs",913359
215578,17.95,"2006Q2","1_ClassA","2_Between",4,9,3,986,42.5064148,-71.1346403,1,1,5,"Burlington/Woburn",1595856
215578,18.95,"2006Q2","1_ClassA","2_Between",4,9,3,1219,42.5064148,-71.1346403,1,1,5,"Burlington/Woburn",1151553
217321,15.5,"2006Q2","2_ClassB","2_Between",4,32,3,1400,42.2933153,-71.4088073,5,NA,NA,"Framingham/Natick",1075385
218430,10,"2006Q2","3_ClassC","2_Between",3,25,2,1044,42.348795,-71.507403,5,NA,NA,"The Boroughs",1160608
351189,16.95,"2006Q2","2_ClassB","2_Between",4,5,1,2039,42.5079549,-71.1504442,1,1,5,"Burlington/Woburn",1151956
355871,19.5,"2006Q2","3_ClassC","2_Between",1,106,1,1300,42.282271,-71.356151,5,NA,NA,"Framingham/Natick",1413849
359333,15,"2006Q2","3_ClassC","2_Between",7,40,1,1029,42.2970064,-71.4324225,1,3,3,"Framingham/Natick",787366
602143,15.5,"2006Q2","3_ClassC","3_FullService",2,11,2,1025,42.4836354,-71.1580198,1,3,5,"Burlington/Woburn",1355519
9196,17,"2006Q3","1_ClassA","2_Between",5,21,1,860,42.3409837,-71.5830821,5,NA,NA,"The Boroughs",1088905
9196,18,"2006Q3","1_ClassA","2_Between",10,20,4,4592,42.3409837,-71.5830821,5,NA,NA,"The Boroughs",1227524
9196,18,"2006Q3","1_ClassA","2_Between",10,20,1,5287,42.3409837,-71.5830821,5,NA,NA,"The Boroughs",709811
9368,18,"2006Q3","1_ClassA","2_Between",3,4,1,2950,42.320396,-71.585906,1,5,5,"The Boroughs",1279869
9402,13.5,"2006Q3","2_ClassB","2_Between",4,7,1,2268,42.276923,-71.413854,5,NA,NA,"Framingham/Natick",1185833
9402,10.67,"2006Q3","2_ClassB","2_Between",10,6,3,900,42.276923,-71.413854,5,NA,NA,"Framingham/Natick",706580
214262,17,"2006Q3","2_ClassB","2_Between",4,23,2,11405,42.3323115,-71.5870298,1,3,5,"The Boroughs",1218027
214333,18.5,"2006Q3","2_ClassB","2_Between",3,13,2,1250,42.3109365,-71.3867503,5,NA,NA,"Framingham/Natick",1329079
214333,18.5,"2006Q3","2_ClassB","2_Between",5,13,1,2700,42.3109365,-71.3867503,5,NA,NA,"Framingham/Natick",1132733
214387,29,"2006Q3","1_ClassA","2_Between",4,4,8,4327,42.3691231,-71.1098285,5,NA,NA,"Mid-Cambridge/Harvard Sq",1209949
214398,15.5,"2006Q3","3_ClassC","2_Between",1,28,1,2026,42.2824824,-71.3929653,5,NA,NA,"Framingham/Natick",1612148
214571,14.95,"2006Q3","2_ClassB","2_Between",5,19,4,3529,42.495416,-71.128848,1,1,5,"Burlington/Woburn",1595834
214696,9.95,"2006Q3","2_ClassB","2_Between",5,20,5,2080,42.496134,-71.1258014,1,1,5,"Burlington/Woburn",1152173
214696,15.95,"2006Q3","2_ClassB","2_Between",5,20,1,1544,42.496134,-71.1258014,1,1,5,"Burlington/Woburn",1152163
214798,9,"2006Q3","3_ClassC","1_Net",3,45,1,1710,42.496994,-71.22647,1,3,5,"Burlington/Woburn",1356655
214839,23,"2006Q3","1_ClassA","2_Between",1,15,1,2547,42.485367,-71.212264,1,5,5,"Burlington/Woburn",1584757
214961,23,"2006Q3","1_ClassA","2_Between",14,13,4,2956,42.482358,-71.207581,1,3,3,"Burlington/Woburn",489245
214969,22,"2006Q3","2_ClassB","2_Between",4,20,9,1648,42.365552,-71.104467,5,NA,NA,"Mid-Cambridge/Harvard Sq",1168815
214980,23.5,"2006Q3","1_ClassA","2_Between",4,19,2,2787,42.2993226,-71.4015674,1,5,5,"Framingham/Natick",1170034
215129,14.95,"2006Q3","2_ClassB","2_Between",1,22,4,1374,42.495777,-71.127502,1,1,5,"Burlington/Woburn",1664152
215129,14.95,"2006Q3","2_ClassB","2_Between",1,22,1,686,42.495777,-71.127502,1,1,5,"Burlington/Woburn",1664151
215145,27,"2006Q3","1_ClassA","2_Between",4,19,4,6752,42.488294,-71.198859,1,5,5,"Burlington/Woburn",1219583
215145,26,"2006Q3","1_ClassA","2_Between",4,19,2,7371,42.488294,-71.198859,1,5,5,"Burlington/Woburn",1219593
215237,20,"2006Q3","2_ClassB","3_FullService",2,24,2,4400,42.501997,-71.156145,5,NA,NA,"Burlington/Woburn",1373094
215237,20,"2006Q3","2_ClassB","3_FullService",11,21,1,6857,42.501997,-71.156145,5,NA,NA,"Burlington/Woburn",640203
215380,22,"2006Q3","2_ClassB","2_Between",3,3,10,1920,42.366026,-71.104002,1,2,5,"Mid-Cambridge/Harvard Sq",1335199
215388,19.5,"2006Q3","1_ClassA","2_Between",2,25,1,1652,42.3120835,-71.389445,1,3,5,"Framingham/Natick",1517400
215427,18,"2006Q3","2_ClassB","2_Between",7,21,2,20149,42.3335702,-71.5888458,1,3,5,"The Boroughs",1357317
215478,17,"2006Q3","1_ClassA","2_Between",3,21,3,2270,42.340709,-71.58448,5,NA,NA,"The Boroughs",1283031
215478,17,"2006Q3","1_ClassA","2_Between",9,20,2,10000,42.340709,-71.58448,1,3,3,"The Boroughs",732535
215493,20,"2006Q3","1_ClassA","2_Between",1,30,3,3145,42.3129804,-71.3907417,5,NA,NA,"Framingham/Natick",1616713
215578,17.95,"2006Q3","1_ClassA","2_Between",5,9,4,1162,42.5064148,-71.1346403,1,1,5,"Burlington/Woburn",1151557
215578,18.95,"2006Q3","1_ClassA","2_Between",1,10,1,1022,42.5064148,-71.1346403,1,1,5,"Burlington/Woburn",1664181
215593,20,"2006Q3","2_ClassB","2_Between",1,20,1,576,42.2827126,-71.3841406,1,2,3,"Framingham/Natick",1697065
215723,15.5,"2006Q3","2_ClassB","2_Between",1,33,2,1300,42.4617598,-71.1666811,1,3,5,"Burlington/Woburn",1670543
