"PropertyID","QuarterOff","AskingRate","BldgClass","Latitude","Longitude","SubmarketName"
217208,"2008Q2",23,"3_ClassC",42.4552134,-71.377117,"Concord/Maynard"
217447,"2008Q2",22,"3_ClassC",42.4024061,-71.1376167,"Lexington/Arlington"
217482,"2008Q2",14,"2_ClassB",42.6494443,-71.3163605,"Lowell/Chelmsford"
217847,"2008Q2",15,"3_ClassC",42.3098288,-71.2203862,"Newton/Brookline"
217848,"2008Q2",17.5,"2_ClassB",42.3595467,-71.2033802,"Newton/Brookline"
217851,"2008Q2",21,"2_ClassB",42.3282106,-71.195917,"Newton/Brookline"
217967,"2008Q2",14.5,"2_ClassB",42.3743443,-71.0878824,"Somerville/Everett"
218168,"2008Q2",17,"2_ClassB",42.5153381,-71.0861836,"Lynnfield/Wakefield"
218183,"2008Q2",17,"2_ClassB",42.5146226,-71.0852409,"Lynnfield/Wakefield"
218190,"2008Q2",20,"3_ClassC",42.5044473,-71.0769654,"Lynnfield/Wakefield"
218317,"2008Q2",18.87,"3_ClassC",42.555679,-71.445696,"Lowell/Chelmsford"
218328,"2008Q2",7.32,"3_ClassC",42.5790247,-71.3968825,"Lowell/Chelmsford"
219021,"2008Q2",33.5,"1_ClassA",42.474963,-71.216451,"Burlington/Woburn"
219084,"2008Q2",18,"2_ClassB",42.0747581,-71.4187356,"I-95 Corridor South"
219116,"2008Q2",24,"1_ClassA",42.227707,-71.0255988,"Quincy/Braintree"
219143,"2008Q2",18,"1_ClassA",42.204482,-71.051806,"Route 24"
219148,"2008Q2",20.75,"3_ClassC",42.2209508,-71.0333009,"Quincy/Braintree"
219151,"2008Q2",24.5,"1_ClassA",42.228937,-71.027481,"Quincy/Braintree"
219190,"2008Q2",17,"2_ClassB",42.2111332,-71.185238,"Route 1 South"
219298,"2008Q2",21,"1_ClassA",42.2105712,-71.0000704,"Quincy/Braintree"
219304,"2008Q2",22,"1_ClassA",42.1766939,-71.1907644,"Route 1 South"
219313,"2008Q2",27,"3_ClassC",42.3160859,-71.2447541,"Wellesley/Needham"
219315,"2008Q2",18,"2_ClassB",42.218943,-71.002787,"Quincy/Braintree"
219337,"2008Q2",21.5,"1_ClassA",42.0434142,-71.2351656,"I-95 Corridor South"
219381,"2008Q2",29.5,"2_ClassB",42.3164576,-71.2452252,"Wellesley/Needham"
219383,"2008Q2",11.75,"2_ClassB",42.1858414,-71.1770778,"Route 1 South"
219429,"2008Q2",26,"2_ClassB",42.3045096,-71.3162583,"Wellesley/Needham"
219468,"2008Q2",23,"1_ClassA",42.2277776,-71.0276613,"Quincy/Braintree"
219471,"2008Q2",21,"1_ClassA",42.2114872,-70.9999753,"Quincy/Braintree"
219496,"2008Q2",20,"3_ClassC",42.2232847,-71.0364084,"Quincy/Braintree"
219520,"2008Q2",21,"2_ClassB",42.089956,-71.424174,"I-95 Corridor South"
219528,"2008Q2",35,"2_ClassB",42.3236461,-71.2588633,"Wellesley/Needham"
219604,"2008Q2",21.5,"3_ClassC",42.3053075,-71.2289562,"Wellesley/Needham"
219618,"2008Q2",27,"2_ClassB",42.3262037,-71.2604173,"Wellesley/Needham"
219640,"2008Q2",20,"2_ClassB",42.2922259,-71.2368421,"Wellesley/Needham"
219774,"2008Q2",12,"3_ClassC",42.196826,-71.003574,"Quincy/Braintree"
219832,"2008Q2",30,"2_ClassB",42.2418053,-70.8891936,"Route 3 Corridor"
219948,"2008Q2",20.75,"3_ClassC",42.2197269,-71.0347206,"Quincy/Braintree"
220015,"2008Q2",27.73,"3_ClassC",42.221922,-70.802506,"Route 3 Corridor"
220123,"2008Q2",17,"3_ClassC",42.2464099,-71.1727389,"Route 1 South"
220124,"2008Q2",16,"2_ClassB",42.2435167,-71.1724836,"Route 1 South"
220229,"2008Q2",28,"1_ClassA",42.2990847,-71.2205657,"Wellesley/Needham"
220237,"2008Q2",23,"2_ClassB",42.3061383,-71.2193594,"Wellesley/Needham"
220580,"2008Q2",16,"3_ClassC",42.3153615,-71.2447399,"Wellesley/Needham"
221219,"2008Q2",20,"1_ClassA",42.1602434,-70.8804687,"Route 3 Corridor"
222064,"2008Q2",44,"1_ClassA",42.3562499,-71.0564062,"Financial District"
222093,"2008Q2",32,"2_ClassB",42.3580074,-71.061564,"Financial District"
222127,"2008Q2",45,"1_ClassA",42.3569544,-71.053969,"Financial District"
222139,"2008Q2",32,"2_ClassB",42.353851,-71.0586544,"Financial District"
222148,"2008Q2",58,"1_ClassA",42.349756,-71.079214,"Back Bay"
222165,"2008Q2",40,"2_ClassB",42.3579988,-71.0560196,"Financial District"
222195,"2008Q2",25.71,"3_ClassC",42.353433,-71.05954,"Financial District"
222199,"2008Q2",34.285714,"2_ClassB",42.3451744,-71.0418614,"Seaport"
222209,"2008Q2",36,"1_ClassA",42.3577769,-71.0591284,"Financial District"
222215,"2008Q2",39,"2_ClassB",42.352409,-71.071155,"Back Bay"
222232,"2008Q2",31,"2_ClassB",42.364163,-71.059914,"North Station/Beacon Hill"
222263,"2008Q2",45,"1_ClassA",42.3573434,-71.0553647,"Financial District"
222310,"2008Q2",32,"2_ClassB",42.358445,-71.061645,"Financial District"
222312,"2008Q2",30,"2_ClassB",42.364477,-71.062102,"North Station/Beacon Hill"
222313,"2008Q2",30.5,"2_ClassB",42.364767,-71.062002,"North Station/Beacon Hill"
222335,"2008Q2",29,"2_ClassB",42.3660322,-71.0587324,"North End/Waterfront"
222336,"2008Q2",40.5,"1_ClassA",42.3580588,-71.05266,"Financial District"
222350,"2008Q2",38,"2_ClassB",42.346732,-71.0497215,"Seaport"
222405,"2008Q2",45,"2_ClassB",42.3530479,-71.0609757,"Midtown"
222407,"2008Q2",36.333333,"2_ClassB",42.351985,-71.048453,"Seaport"
222532,"2008Q2",58,"2_ClassB",42.3486408,-71.0911411,"Brighton/Allston/Fenway"
222544,"2008Q2",12,"3_ClassC",42.3388543,-71.0677928,"South End"
222725,"2008Q2",27,"2_ClassB",42.349972,-71.057213,"Midtown"
222831,"2008Q2",40,"3_ClassC",42.3520589,-71.0744649,"Back Bay"
222863,"2008Q2",18,"2_ClassB",42.351019,-71.058179,"Midtown"
222873,"2008Q2",29,"2_ClassB",42.35007,-71.057169,"Midtown"
349962,"2008Q2",12,"2_ClassB",42.1237589,-71.1013386,"I-95 Corridor South"
352462,"2008Q2",48,"3_ClassC",42.350292,-71.079055,"Back Bay"
391691,"2008Q2",16.5,"2_ClassB",42.574928,-71.405196,"Lowell/Chelmsford"
392481,"2008Q2",23,"2_ClassB",42.441734,-71.424361,"Concord/Maynard"
517420,"2008Q2",16,"2_ClassB",42.427985,-71.074408,"Medford/Malden"
521677,"2008Q2",22,"2_ClassB",42.6312292,-71.2702621,"Lowell/Chelmsford"
530077,"2008Q2",65,"1_ClassA",42.3633927,-71.0916447,"E Cambridge/Kendall Sq"
612638,"2008Q2",20,"3_ClassC",42.356538,-71.060427,"Financial District"
617487,"2008Q2",16.8,"3_ClassC",42.582642,-71.005192,"Danvers/Beverly"
620039,"2008Q2",13.756666,"2_ClassB",42.869377,-71.351719,"Rockingham"
622849,"2008Q2",17,"3_ClassC",43.0798251,-70.7617802,"Rockingham"
624708,"2008Q2",25,"2_ClassB",42.3656001,-71.0774235,"E Cambridge/Kendall Sq"
639265,"2008Q2",23,"2_ClassB",42.3613802,-71.1154646,"Mid-Cambridge/Harvard Sq"
665164,"2008Q2",18,"2_ClassB",43.055336,-70.799067,"Rockingham"
677044,"2008Q2",19,"1_ClassA",42.3360058,-71.5416309,"The Boroughs"
689118,"2008Q2",8.6,"3_ClassC",42.953304,-70.832229,"Rockingham"
693962,"2008Q2",14.18,"3_ClassC",42.5208861,-70.8890031,"Peabody/Salem"
736826,"2008Q2",29,"2_ClassB",43.07839,-70.753883,"Rockingham"
753783,"2008Q2",8,"2_ClassB",42.5229443,-71.1469262,"Burlington/Woburn"
765134,"2008Q2",18,"2_ClassB",42.568185,-70.976152,"Danvers/Beverly"
784244,"2008Q2",17,"2_ClassB",42.091089,-71.423056,"I-95 Corridor South"
797794,"2008Q2",14.94,"3_ClassC",43.047261,-70.775468,"Rockingham"
799983,"2008Q2",17,"2_ClassB",42.978971,-70.920895,"Rockingham"
800295,"2008Q2",21.025714,"2_ClassB",42.86564,-71.350879,"Rockingham"
814078,"2008Q2",13.75,"2_ClassB",42.283494,-71.373311,"Framingham/Natick"
883348,"2008Q2",52.17,"2_ClassB",42.3485975,-71.0931584,"Brighton/Allston/Fenway"
884834,"2008Q2",16.16,"2_ClassB",42.426818,-71.066687,"Medford/Malden"
887465,"2008Q2",18.5,"2_ClassB",42.7732352,-71.2445748,"Rockingham"
894274,"2008Q2",12.95,"2_ClassB",42.5648557,-71.4251088,"Lowell/Chelmsford"
1056532,"2008Q2",11.4,"3_ClassC",42.4141072,-71.1069348,"Medford/Malden"
1152448,"2008Q2",12,"2_ClassB",41.831679,-70.7504252,"Route 3 South"
1252559,"2008Q2",25,"2_ClassB",42.588455,-71.010935,"Danvers/Beverly"
1326977,"2008Q2",12,"3_ClassC",42.782452,-71.224481,"Rockingham"
1343657,"2008Q2",12,"2_ClassB",43.304583,-70.975592,"Strafford County"
1414833,"2008Q2",18.75,"3_ClassC",43.076938,-70.761732,"Rockingham"
1442622,"2008Q2",24.435,"3_ClassC",42.3983756,-71.1318983,"W Cambridge/Alewife"
1457791,"2008Q2",20,"2_ClassB",42.314919,-71.10384,"Roxbury/Dorchester"
1509927,"2008Q2",16,"1_ClassA",42.7757394,-71.2472592,"Rockingham"
1533819,"2008Q2",22,"3_ClassC",42.161736,-70.86365,"Route 3 Corridor"
1543424,"2008Q2",22.5,"3_ClassC",41.916553,-70.803358,"Route 3 South"
1543975,"2008Q2",20,"3_ClassC",42.339807,-71.135268,"Newton/Brookline"
1544298,"2008Q2",15,"2_ClassB",42.6261858,-71.417598,"Groton/Townsend"
1562363,"2008Q2",10,"3_ClassC",42.860271,-71.3541404,"Rockingham"
1563875,"2008Q2",12,"3_ClassC",42.5149298,-70.9007119,"Peabody/Salem"
1564033,"2008Q2",12,"2_ClassB",42.834558,-71.257734,"Rockingham"
4104887,"2008Q2",26,"3_ClassC",42.3575662,-71.1880022,"Newton/Brookline"
4121152,"2008Q2",9.23,"3_ClassC",42.3871305,-71.0810456,"Somerville/Everett"
5058973,"2008Q2",12,"3_ClassC",42.5207675,-71.1037162,"Wilmington/Reading"
5316566,"2008Q2",16,"2_ClassB",42.676783,-71.306366,"Groton/Townsend"
5347433,"2008Q2",10,"2_ClassB",42.4011548,-71.0977632,"Medford/Malden"
5601833,"2008Q2",16,"2_ClassB",42.1484103,-71.1041295,"Route 24"
5681468,"2008Q2",19.35,"2_ClassB",43.077058,-70.757583,"Rockingham"
5687236,"2008Q2",11.62,"3_ClassC",43.2211927,-70.8874353,"Strafford County"
5734955,"2008Q2",11.5,"3_ClassC",41.8706403,-70.9316303,"Attleboro/New Bedford"
6253782,"2008Q2",11.07,"2_ClassB",42.5692949,-71.1096256,"Wilmington/Reading"
6266305,"2008Q2",25,"3_ClassC",42.1723438,-70.8798843,"Route 3 Corridor"
6306475,"2008Q2",22,"1_ClassA",42.39596,-71.122581,"Somerville/Everett"
6348238,"2008Q2",12.66,"3_ClassC",42.567065,-71.108781,"Wilmington/Reading"
6426905,"2008Q2",10.9,"2_ClassB",42.664315,-71.3131,"Groton/Townsend"
6453531,"2008Q2",19.75,"2_ClassB",42.2231335,-71.0345425,"Quincy/Braintree"
9304,"2008Q3",12.75,"3_ClassC",42.3764483,-71.2404081,"Waltham/Watertown"
9402,"2008Q3",15.5,"2_ClassB",42.276923,-71.413854,"Framingham/Natick"
9529,"2008Q3",22,"1_ClassA",42.2345324,-71.0149571,"Quincy/Braintree"
9934,"2008Q3",34,"2_ClassB",42.3556124,-71.0575809,"Financial District"
9940,"2008Q3",45,"1_ClassA",42.3541759,-71.0557593,"Financial District"
9943,"2008Q3",36,"2_ClassB",42.359108,-71.05302,"Financial District"
9982,"2008Q3",30,"3_ClassC",42.3919976,-71.0359407,"Chelsea/Revere"
47998,"2008Q3",19,"3_ClassC",42.38444,-71.091937,"Somerville/Everett"
49075,"2008Q3",14.5,"3_ClassC",42.5956978,-71.3515109,"Lowell/Chelmsford"
49120,"2008Q3",12,"3_ClassC",42.641627,-71.307233,"Lowell/Chelmsford"
49337,"2008Q3",9.245,"3_ClassC",42.180143,-70.913842,"Route 3 Corridor"
49341,"2008Q3",14.7,"2_ClassB",42.9769738,-70.9175187,"Rockingham"
51944,"2008Q3",18.5,"2_ClassB",42.5940995,-71.320918,"Lowell/Chelmsford"
52356,"2008Q3",23.5,"1_ClassA",42.0300275,-71.2496009,"I-95 Corridor South"
53673,"2008Q3",55,"1_ClassA",42.3623819,-71.0813355,"E Cambridge/Kendall Sq"
53694,"2008Q3",55,"1_ClassA",42.3622566,-71.0797989,"E Cambridge/Kendall Sq"
56565,"2008Q3",15,"2_ClassB",42.517023,-71.103148,"Wilmington/Reading"
59209,"2008Q3",38,"1_ClassA",42.429358,-71.25502,"Lexington/Arlington"
83472,"2008Q3",13.41,"3_ClassC",43.066826,-70.776246,"Rockingham"
91419,"2008Q3",14,"3_ClassC",42.523517,-70.8938209,"Peabody/Salem"
122272,"2008Q3",10,"3_ClassC",42.6163363,-70.6504356,"Essex/Gloucester"
212968,"2008Q3",15.95,"2_ClassB",42.5610185,-70.8873184,"Danvers/Beverly"
213029,"2008Q3",16.5,"2_ClassB",42.660751,-71.107261,"Lawrence/Andover"
213041,"2008Q3",21.33,"3_ClassC",42.463987,-70.951137,"Saugus/Lynn"
213042,"2008Q3",15,"2_ClassB",42.5118926,-71.0339429,"Lynnfield/Wakefield"
213093,"2008Q3",17.016666,"1_ClassA",42.5597363,-70.8861791,"Danvers/Beverly"
213140,"2008Q3",23.35,"1_ClassA",42.5558806,-70.882639,"Danvers/Beverly"
213360,"2008Q3",17,"2_ClassB",42.5718886,-70.8824938,"Danvers/Beverly"
213652,"2008Q3",14,"3_ClassC",42.4667117,-70.941498,"Saugus/Lynn"
213685,"2008Q3",16.35,"3_ClassC",42.512138,-71.0349439,"Lynnfield/Wakefield"
213779,"2008Q3",12,"2_ClassB",42.642166,-71.083114,"Lawrence/Andover"
214207,"2008Q3",21,"1_ClassA",42.6144901,-71.3245679,"Lowell/Chelmsford"
214244,"2008Q3",16.5,"1_ClassA",42.5217718,-71.4220143,"Concord/Maynard"
214247,"2008Q3",26,"1_ClassA",42.5214567,-71.0417905,"Lynnfield/Wakefield"
214257,"2008Q3",18.5,"2_ClassB",42.5897254,-71.1556288,"Wilmington/Reading"
214270,"2008Q3",30,"1_ClassA",42.4057298,-71.2557465,"Waltham/Watertown"
214300,"2008Q3",26.75,"1_ClassA",42.303632,-71.377115,"Framingham/Natick"
214375,"2008Q3",24,"3_ClassC",42.4163,-71.15459,"Lexington/Arlington"
214403,"2008Q3",27.5,"2_ClassB",42.3965257,-71.1205584,"Somerville/Everett"
214416,"2008Q3",17.5,"2_ClassB",42.3870364,-71.1992005,"Waltham/Watertown"
214421,"2008Q3",19.5,"2_ClassB",42.2974196,-71.421292,"Framingham/Natick"
214428,"2008Q3",16.5,"2_ClassB",42.5246764,-71.4295917,"Concord/Maynard"
214447,"2008Q3",25,"2_ClassB",42.452726,-71.234493,"Lexington/Arlington"
214448,"2008Q3",16.5,"2_ClassB",42.5225936,-71.4301289,"Concord/Maynard"
214505,"2008Q3",17.75,"2_ClassB",42.479224,-71.2041312,"Burlington/Woburn"
214555,"2008Q3",32,"1_ClassA",42.400414,-71.255384,"Waltham/Watertown"
214573,"2008Q3",18.5,"2_ClassB",42.5209365,-71.0491514,"Lynnfield/Wakefield"
214635,"2008Q3",22,"3_ClassC",42.369336,-71.078693,"E Cambridge/Kendall Sq"
214639,"2008Q3",17,"2_ClassB",42.5014204,-71.2366924,"Lowell/Chelmsford"
214706,"2008Q3",20.333333,"2_ClassB",42.3908429,-71.0821479,"Somerville/Everett"
214730,"2008Q3",65,"1_ClassA",42.363355,-71.090988,"E Cambridge/Kendall Sq"
214771,"2008Q3",23,"2_ClassB",42.5015331,-71.1568144,"Burlington/Woburn"
214789,"2008Q3",21.5,"1_ClassA",42.337084,-71.594968,"The Boroughs"
214796,"2008Q3",24,"2_ClassB",42.4136965,-71.2319579,"Lexington/Arlington"
214803,"2008Q3",30,"3_ClassC",42.2956971,-71.2016855,"Newton/Brookline"
214804,"2008Q3",16.5,"1_ClassA",42.5248862,-71.4307448,"Concord/Maynard"
214820,"2008Q3",27.5,"2_ClassB",42.3998378,-71.2530663,"Waltham/Watertown"
214859,"2008Q3",17.95,"2_ClassB",42.4968146,-71.1262845,"Burlington/Woburn"
214895,"2008Q3",22,"2_ClassB",42.346986,-71.243295,"Newton/Brookline"
215162,"2008Q3",45,"1_ClassA",42.3697075,-71.0779185,"E Cambridge/Kendall Sq"
215166,"2008Q3",27,"1_ClassA",42.5239765,-71.0411665,"Lynnfield/Wakefield"
215197,"2008Q3",20,"2_ClassB",42.33987,-71.579575,"The Boroughs"
215205,"2008Q3",34,"1_ClassA",42.391524,-71.12309,"W Cambridge/Alewife"
215290,"2008Q3",10,"3_ClassC",42.4974532,-71.2230154,"Burlington/Woburn"
215366,"2008Q3",22.5,"2_ClassB",42.3120842,-71.3922845,"Framingham/Natick"
215380,"2008Q3",32,"2_ClassB",42.366026,-71.104002,"Mid-Cambridge/Harvard Sq"
215381,"2008Q3",23,"1_ClassA",42.2975229,-71.4826825,"Framingham/Natick"
215384,"2008Q3",30,"1_ClassA",42.4721505,-71.2482687,"Lexington/Arlington"
215395,"2008Q3",17,"2_ClassB",42.333817,-71.572785,"The Boroughs"
215397,"2008Q3",38,"1_ClassA",42.3673154,-71.0901069,"E Cambridge/Kendall Sq"
215407,"2008Q3",25,"1_ClassA",42.4446918,-71.2638951,"Lexington/Arlington"
215437,"2008Q3",17.5,"2_ClassB",42.3775911,-71.5612051,"Concord/Maynard"
215455,"2008Q3",18.25,"2_ClassB",42.548613,-71.4834117,"Concord/Maynard"
215477,"2008Q3",28,"3_ClassC",42.364967,-71.103525,"Mid-Cambridge/Harvard Sq"
215493,"2008Q3",24,"1_ClassA",42.3129804,-71.3907417,"Framingham/Natick"
215593,"2008Q3",19,"2_ClassB",42.2827126,-71.3841406,"Framingham/Natick"
215623,"2008Q3",26.5,"3_ClassC",42.3489117,-71.2237113,"Newton/Brookline"
215646,"2008Q3",21,"2_ClassB",42.3285301,-71.195474,"Newton/Brookline"
215649,"2008Q3",29.5,"2_ClassB",42.388446,-71.25837,"Waltham/Watertown"
215686,"2008Q3",29,"1_ClassA",42.310069,-71.215102,"Newton/Brookline"
215718,"2008Q3",15,"1_ClassA",42.349071,-71.58028,"The Boroughs"
215723,"2008Q3",17,"2_ClassB",42.4617598,-71.1666811,"Burlington/Woburn"
216001,"2008Q3",14,"3_ClassC",42.645461,-71.31007,"Lowell/Chelmsford"
216028,"2008Q3",12,"2_ClassB",42.582039,-71.391162,"Lowell/Chelmsford"
216467,"2008Q3",15,"2_ClassB",42.478941,-71.111036,"Saugus/Lynn"
216493,"2008Q3",23,"1_ClassA",42.5362242,-71.2827915,"Lowell/Chelmsford"
216518,"2008Q3",14.67,"3_ClassC",42.4166349,-71.1562682,"Lexington/Arlington"
216531,"2008Q3",17,"2_ClassB",42.4972903,-71.4163093,"Concord/Maynard"
216667,"2008Q3",21.81,"3_ClassC",42.3799214,-71.1739026,"Lexington/Arlington"
216703,"2008Q3",9.95,"2_ClassB",42.5439984,-71.2530271,"Lowell/Chelmsford"
216928,"2008Q3",27,"2_ClassB",42.3711693,-71.1150257,"Mid-Cambridge/Harvard Sq"
217005,"2008Q3",25,"2_ClassB",42.366116,-71.10436,"Mid-Cambridge/Harvard Sq"
217418,"2008Q3",25,"2_ClassB",42.4464444,-71.2259129,"Lexington/Arlington"
217435,"2008Q3",17.33,"2_ClassB",42.4485198,-71.1993604,"Lexington/Arlington"
217444,"2008Q3",21.625,"3_ClassC",42.461916,-71.240078,"Lexington/Arlington"
217663,"2008Q3",12,"3_ClassC",42.339445,-71.541757,"The Boroughs"
217728,"2008Q3",17.5,"3_ClassC",42.3072124,-71.3620817,"Framingham/Natick"
217764,"2008Q3",14,"3_ClassC",42.3517879,-71.2078042,"Newton/Brookline"
217919,"2008Q3",23,"3_ClassC",42.5232693,-71.1036718,"Wilmington/Reading"
217967,"2008Q3",14.5,"2_ClassB",42.3743443,-71.0878824,"Somerville/Everett"
218241,"2008Q3",25,"2_ClassB",42.395831,-71.263546,"Waltham/Watertown"
218291,"2008Q3",14,"3_ClassC",42.3612102,-71.1844389,"Waltham/Watertown"
218300,"2008Q3",16,"2_ClassB",42.3642923,-71.1658072,"Waltham/Watertown"
218324,"2008Q3",14.5,"2_ClassB",42.5744904,-71.4059382,"Lowell/Chelmsford"
218368,"2008Q3",23,"1_ClassA",42.5869561,-71.1583309,"Wilmington/Reading"
218572,"2008Q3",14.02,"3_ClassC",42.6420356,-71.3067666,"Lowell/Chelmsford"
218583,"2008Q3",16.75,"2_ClassB",42.6420474,-71.3056242,"Lowell/Chelmsford"
218671,"2008Q3",18,"3_ClassC",42.3528367,-71.2019976,"Newton/Brookline"
218720,"2008Q3",12,"2_ClassB",42.371617,-71.237863,"Newton/Brookline"
218930,"2008Q3",21,"1_ClassA",42.321497,-71.580275,"The Boroughs"
219017,"2008Q3",12,"3_ClassC",42.4803959,-71.1518764,"Burlington/Woburn"
219021,"2008Q3",33.5,"1_ClassA",42.474963,-71.216451,"Burlington/Woburn"
219148,"2008Q3",19.95,"3_ClassC",42.2209508,-71.0333009,"Quincy/Braintree"
219151,"2008Q3",24.5,"1_ClassA",42.228937,-71.027481,"Quincy/Braintree"
219153,"2008Q3",24.5,"1_ClassA",42.231436,-71.0143448,"Quincy/Braintree"
219219,"2008Q3",34,"2_ClassB",42.3260055,-71.2533052,"Wellesley/Needham"
219298,"2008Q3",21,"1_ClassA",42.2105712,-71.0000704,"Quincy/Braintree"
219300,"2008Q3",38,"2_ClassB",42.3247569,-71.2536889,"Wellesley/Needham"
219304,"2008Q3",22,"1_ClassA",42.1766939,-71.1907644,"Route 1 South"
219365,"2008Q3",22.75,"1_ClassA",42.2173047,-71.0234445,"Quincy/Braintree"
219388,"2008Q3",6.95,"2_ClassB",42.1531237,-71.1046197,"Route 24"
219395,"2008Q3",21.5,"1_ClassA",42.1618021,-71.201739,"Route 1 South"
219424,"2008Q3",23,"1_ClassA",42.2253435,-71.0272446,"Quincy/Braintree"
219431,"2008Q3",23,"1_ClassA",42.227515,-71.032661,"Quincy/Braintree"
219442,"2008Q3",29,"1_ClassA",42.2015641,-71.1609525,"Route 1 South"
219489,"2008Q3",19.5,"2_ClassB",42.2101338,-71.0216237,"Quincy/Braintree"
219605,"2008Q3",30,"3_ClassC",42.3241768,-71.2612031,"Wellesley/Needham"
219625,"2008Q3",29,"2_ClassB",42.3261338,-71.2524434,"Wellesley/Needham"
219832,"2008Q3",30,"2_ClassB",42.2418053,-70.8891936,"Route 3 Corridor"
219848,"2008Q3",17.5,"2_ClassB",42.1723315,-71.1944709,"Route 1 South"
219853,"2008Q3",35,"3_ClassC",42.3102663,-71.2761129,"Wellesley/Needham"
219945,"2008Q3",21,"1_ClassA",42.2252797,-71.0308446,"Quincy/Braintree"
219972,"2008Q3",33,"2_ClassB",42.3260654,-71.1483761,"Newton/Brookline"
219973,"2008Q3",34,"2_ClassB",42.342458,-71.1187445,"Newton/Brookline"
220015,"2008Q3",22,"3_ClassC",42.221922,-70.802506,"Route 3 Corridor"
220131,"2008Q3",14.75,"3_ClassC",42.0643085,-71.2475653,"I-95 Corridor South"
220132,"2008Q3",17.5,"2_ClassB",42.077949,-71.282769,"I-95 Corridor South"
220297,"2008Q3",16.5,"2_ClassB",42.1911337,-71.2046042,"Route 1 South"
220396,"2008Q3",17,"2_ClassB",42.2726298,-71.0264665,"Quincy/Braintree"
220417,"2008Q3",16.5,"2_ClassB",42.248703,-71.001044,"Quincy/Braintree"
220486,"2008Q3",6.46,"3_ClassC",42.1546606,-71.07416,"Route 24"
220627,"2008Q3",15.333333,"2_ClassB",42.201165,-70.947413,"Route 3 Corridor"
220630,"2008Q3",12,"3_ClassC",42.192932,-70.93195,"Route 3 Corridor"
220779,"2008Q3",32,"1_ClassA",42.297139,-71.213269,"Wellesley/Needham"
220980,"2008Q3",21.666666,"2_ClassB",41.9654644,-70.6704978,"Route 3 South"
221155,"2008Q3",22,"2_ClassB",42.169074,-70.880942,"Route 3 Corridor"
222071,"2008Q3",28.5,"2_ClassB",42.358229,-71.058673,"Financial District"
222089,"2008Q3",33,"1_ClassA",42.3535232,-71.0557967,"Financial District"
222093,"2008Q3",32,"2_ClassB",42.3580074,-71.061564,"Financial District"
222138,"2008Q3",30,"2_ClassB",42.365182,-71.0612138,"North Station/Beacon Hill"
222151,"2008Q3",25,"2_ClassB",42.364542,-71.061701,"North Station/Beacon Hill"
222204,"2008Q3",20,"3_ClassC",42.3428694,-71.0841636,"Back Bay"
222215,"2008Q3",39,"2_ClassB",42.352409,-71.071155,"Back Bay"
222225,"2008Q3",40,"2_ClassB",42.350374,-71.076908,"Back Bay"
222232,"2008Q3",40,"2_ClassB",42.364163,-71.059914,"North Station/Beacon Hill"
222234,"2008Q3",34,"2_ClassB",42.3549442,-71.0582605,"Financial District"
222280,"2008Q3",30.75,"2_ClassB",42.365657,-71.0588784,"North End/Waterfront"
222286,"2008Q3",60,"2_ClassB",42.359542,-71.058715,"Financial District"
222310,"2008Q3",32,"2_ClassB",42.358445,-71.061645,"Financial District"
222333,"2008Q3",28,"1_ClassA",42.384754,-71.0714707,"Charlestown/East Boston"
222336,"2008Q3",46,"1_ClassA",42.3580588,-71.05266,"Financial District"
222345,"2008Q3",28.8,"2_ClassB",42.3638666,-71.0610127,"North Station/Beacon Hill"
222378,"2008Q3",42,"2_ClassB",42.352571,-71.048548,"Seaport"
222391,"2008Q3",33,"3_ClassC",42.356212,-71.060123,"Financial District"
222496,"2008Q3",12,"3_ClassC",42.282959,-71.054642,"Roxbury/Dorchester"
222663,"2008Q3",23.5,"1_ClassA",42.2793111,-71.1694392,"South Suffolk County"
222870,"2008Q3",43.9,"2_ClassB",42.351373,-71.078373,"Back Bay"
222873,"2008Q3",30,"2_ClassB",42.35007,-71.057169,"Midtown"
222885,"2008Q3",35.75,"2_ClassB",42.3650187,-71.0579909,"North End/Waterfront"
222925,"2008Q3",25,"2_ClassB",42.344787,-71.095908,"Brighton/Allston/Fenway"
222939,"2008Q3",38,"2_ClassB",42.350439,-71.076682,"Back Bay"
223031,"2008Q3",28,"3_ClassC",42.3506806,-71.0582586,"Midtown"
223041,"2008Q3",23.5,"2_ClassB",42.3413981,-71.0869303,"Brighton/Allston/Fenway"
223066,"2008Q3",39,"2_ClassB",42.352183,-71.071931,"Back Bay"
223294,"2008Q3",30,"2_ClassB",42.380297,-71.073248,"Charlestown/East Boston"
223380,"2008Q3",19,"3_ClassC",42.269539,-71.121461,"South Suffolk County"
223607,"2008Q3",39,"2_ClassB",42.3502157,-71.0506876,"Seaport"
349962,"2008Q3",12,"2_ClassB",42.1237589,-71.1013386,"I-95 Corridor South"
351384,"2008Q3",8.5,"3_ClassC",42.327612,-71.0702723,"Roxbury/Dorchester"
354038,"2008Q3",9,"3_ClassC",42.731805,-71.110452,"Lawrence/Andover"
355386,"2008Q3",18,"3_ClassC",42.074319,-71.0474511,"Route 24"
359659,"2008Q3",19.99,"2_ClassB",42.480262,-71.119227,"Burlington/Woburn"
392481,"2008Q3",23,"2_ClassB",42.441734,-71.424361,"Concord/Maynard"
403643,"2008Q3",28.5,"1_ClassA",42.5256174,-71.1379013,"Burlington/Woburn"
